#,type,is_trade,freq,day_count,ticker,ric_leg2,roll_rules,tcost,country,settle_d,freq_leg2,ric,ric_root,src,tenor,ccy,roll_conv,fix_cal,calc_cal,_update,curve_name,reset,fpml,roll,lag,pms_index,is_inverted,multiplier,cal
3111,IMM,0,1,30/360,NKS60124 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM2=,NOAM6NIMM2=,TR,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3112,IMM,0,1,30/360,NKS60124 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3113,IMM,0,1,30/360,NKS60124 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3114,IMM,0,1,30/360,NKS60028 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM1=,NOAM6NIMM1=,TR,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3115,IMM,0,1,30/360,NKS60028 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3116,IMM,0,1,30/360,NKS60028 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3117,IMM,0,1,30/360,NKS60128 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM2=,NOAM6NIMM2=,TR,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3118,IMM,0,1,30/360,NKS60128 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3119,IMM,0,1,30/360,NKS60128 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N7YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3120,IMM,0,1,30/360,NKS60032 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM1=,NOAM6NIMM1=,TR,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3121,IMM,0,1,30/360,NKS60032 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3122,IMM,0,1,30/360,NKS60032 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3123,IMM,0,1,30/360,NKS60132 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM2=,NOAM6NIMM2=,TR,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3124,IMM,0,1,30/360,NKS60132 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3125,IMM,0,1,30/360,NKS60132 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N8YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3126,IMM,0,1,30/360,NKS60036 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM1=,NOAM6NIMM1=,TR,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3127,IMM,0,1,30/360,NKS60036 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3128,IMM,0,1,30/360,NKS60036 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3129,IMM,0,1,30/360,NKS60136 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM2=,NOAM6NIMM2=,TR,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3130,IMM,0,1,30/360,NKS60136 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3131,IMM,0,1,30/360,NKS60136 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N9YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3132,ILS,1,2,1/1,NKSWIT10 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ10Y=TWEB,NOCPIZILS=TWEB,TWEB,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3133,ILS,0,2,1/1,NKSWIT12 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ12Y=TWEB,NOCPIZILS=TWEB,TWEB,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3134,ILS,0,2,1/1,NKSWIT15 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ15Y=TWEB,NOCPIZILS=TWEB,TWEB,15Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3135,ILS,0,2,1/1,NKSWIT1 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ1Y=TWEB,NOCPIZILS=TWEB,TWEB,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3136,ILS,0,2,1/1,NKSWIT20 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ20Y=TWEB,NOCPIZILS=TWEB,TWEB,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3137,ILS,0,2,1/1,NKSWIT25 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ25Y=TWEB,NOCPIZILS=TWEB,TWEB,25Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3138,ILS,0,2,1/1,NKSWIT2 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ2Y=TWEB,NOCPIZILS=TWEB,TWEB,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3139,ILS,0,2,1/1,NKSWIT30 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ30Y=TWEB,NOCPIZILS=TWEB,TWEB,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3140,ILS,0,2,1/1,NKSWIT3 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ3Y=TWEB,NOCPIZILS=TWEB,TWEB,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3141,ILS,0,2,1/1,NKSWIT4 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ4Y=TWEB,NOCPIZILS=TWEB,TWEB,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3142,ILS,1,2,1/1,NKSWIT5 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ5Y=TWEB,NOCPIZILS=TWEB,TWEB,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3143,ILS,0,2,1/1,NKSWIT6 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ6Y=TWEB,NOCPIZILS=TWEB,TWEB,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3144,ILS,0,2,1/1,NKSWIT7 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ7Y=TWEB,NOCPIZILS=TWEB,TWEB,7Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3145,ILS,0,2,1/1,NKSWIT8 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ8Y=TWEB,NOCPIZILS=TWEB,TWEB,8Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3146,ILS,0,2,1/1,NKSWIT9 Curncy,NOCPI=ECI,,0,NO,2,2,NOCPIZ9Y=TWEB,NOCPIZILS=TWEB,TWEB,9Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3147,FXFWD,0,,,NOK10M Curncy,,,0,NO,2,,NOK10M=,NOKFWD=,TR,10M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3148,FXFWD,0,,,NOK10Y Curncy,,,0,NO,2,,NOK10Y=,NOKFWD=,TR,10Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3149,IMM,1,1,30/360,NKS60040 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK10YIM1=YIN,NOKIMM1=YIN,YIN,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3150,IMM,1,1,30/360,NKS60140 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK10YIM2=YIN,NOKIMM2=YIN,YIN,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3151,IRS,1,1,30/360,NKSW10 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK10YSPT=YIN,NOKSPT=YIN,YIN,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3152,FXFWD,0,,,NOK11M Curncy,,,0,NO,2,,NOK11M=,NOKFWD=,TR,11M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3153,IMM,0,1,30/360,NKS60048 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK12YIM1=YIN,NOKIMM1=YIN,YIN,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3154,IMM,0,1,30/360,NKS60148 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK12YIM2=YIN,NOKIMM2=YIN,YIN,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3155,IRS,0,1,30/360,NKSW12 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK12YSPT=YIN,NOKSPT=YIN,YIN,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3156,FXFWD,0,,,NOK15M Curncy,,,0,NO,2,,NOK15M=,NOKFWD=,TR,15M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3157,IRS,0,1,30/360,NKSW15 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK15YSPT=YIN,NOKSPT=YIN,YIN,15Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3158,FXFWD,0,,,NOK18M Curncy,,,0,NO,2,,NOK18M=,NOKFWD=,TR,18M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3159,FXFWD,0,,,NOK1M Curncy,,,0,NO,2,,NOK1M=,NOKFWD=,TR,1M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3160,FXFWD,1,,,NOK1Y Curncy,,,0,NO,2,,NOK1Y=,NOKFWD=,TR,1Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3161,IMM,1,1,30/360,NKS60004 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK1YIM1=YIN,NOKIMM1=YIN,YIN,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3162,IMM,1,1,30/360,NKS60104 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK1YIM2=YIN,NOKIMM2=YIN,YIN,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3163,IRS,1,1,30/360,NKSW1 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK1YSPT=YIN,NOKSPT=YIN,YIN,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3164,IMM,1,1,30/360,NKS60080 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK20YIM1=YIN,NOKIMM1=YIN,YIN,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3165,IMM,1,1,30/360,NKS60180 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK20YIM2=YIN,NOKIMM2=YIN,YIN,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3166,IRS,1,1,30/360,NKSW20 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK20YSPT=YIN,NOKSPT=YIN,YIN,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3167,FXFWD,0,,,NOK21M Curncy,,,0,NO,2,,NOK21M=,NOKFWD=,TR,21M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3168,IRS,0,1,30/360,NKSW25 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK25YSPT=YIN,NOKSPT=YIN,YIN,25Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3169,FXFWD,0,,,NOK2M Curncy,,,0,NO,2,,NOK2M=,NOKFWD=,TR,2M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3170,FXFWD,0,,,NOK2W Curncy,,,0,NO,2,,NOK2W=,NOKFWD=,TR,2W,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3171,FXFWD,1,,,NOK2Y Curncy,,,0,NO,2,,NOK2Y=,NOKFWD=,TR,2Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3172,IMM,1,1,30/360,NKS60008 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK2YIM1=YIN,NOKIMM1=YIN,YIN,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3173,IMM,1,1,30/360,NKS60108 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK2YIM2=YIN,NOKIMM2=YIN,YIN,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3174,IRS,1,1,30/360,NKSW2 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK2YSPT=YIN,NOKSPT=YIN,YIN,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3175,FXFWD,0,,,NOK30M Curncy,,,0,NO,2,,NOK30M=,NOKFWD=,TR,30M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3176,IMM,1,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK30YIM1=YIN,NOKIMM1=YIN,YIN,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3177,IMM,1,1,30/360,NKS61120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK30YIM2=YIN,NOKIMM2=YIN,YIN,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3178,IRS,1,1,30/360,NKSW30 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK30YSPT=YIN,NOKSPT=YIN,YIN,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3179,FRA,0,,Act/360,NKF30901 Curncy,OINOK3MD=,,0,NO,2,,NOK3F10=,NOKIMMFRA=,TR,3F10,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3180,FRA,0,,Act/360,NKF30001 Curncy,OINOK3MD=,,0,NO,2,,NOK3F1=,NOKIMMFRA=,TR,3F1,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3181,FRA,0,,Act/360,NKF30101 Curncy,OINOK3MD=,,0,NO,2,,NOK3F2=,NOKIMMFRA=,TR,3F2,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3182,FRA,0,,Act/360,NKF30201 Curncy,OINOK3MD=,,0,NO,2,,NOK3F3=,NOKIMMFRA=,TR,3F3,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3183,FRA,0,,Act/360,NKF30301 Curncy,OINOK3MD=,,0,NO,2,,NOK3F4=,NOKIMMFRA=,TR,3F4,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3184,FRA,0,,Act/360,NKF30401 Curncy,OINOK3MD=,,0,NO,2,,NOK3F5=,NOKIMMFRA=,TR,3F5,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3185,FRA,0,,Act/360,NKF30501 Curncy,OINOK3MD=,,0,NO,2,,NOK3F6=,NOKIMMFRA=,TR,3F6,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3186,FRA,0,,Act/360,NKF30601 Curncy,OINOK3MD=,,0,NO,2,,NOK3F7=,NOKIMMFRA=,TR,3F7,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3187,FRA,0,,Act/360,NKF30701 Curncy,OINOK3MD=,,0,NO,2,,NOK3F8=,NOKIMMFRA=,TR,3F8,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3188,FRA,0,,Act/360,NKF30801 Curncy,OINOK3MD=,,0,NO,2,,NOK3F9=,NOKIMMFRA=,TR,3F9,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_3M,0,1,NO
3189,FXFWD,0,,,NOK3M Curncy,,,0,NO,2,,NOK3M=,NOKFWD=,TR,3M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3190,FXFWD,0,,,NOK3W Curncy,,,0,NO,2,,NOK3W=,NOKFWD=,TR,3W,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3191,FXFWD,1,,,NOK3Y Curncy,,,0,NO,2,,NOK3Y=,NOKFWD=,TR,3Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3192,IMM,0,1,30/360,NKS60012 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK3YIM1=YIN,NOKIMM1=YIN,YIN,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3193,IMM,0,1,30/360,NKS60112 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK3YIM2=YIN,NOKIMM2=YIN,YIN,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3194,IRS,0,1,30/360,NKSW3 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK3YSPT=YIN,NOKSPT=YIN,YIN,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3195,FXFWD,0,,,NOK4M Curncy,,,0,NO,2,,NOK4M=,NOKFWD=,TR,4M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3196,FXFWD,1,,,NOK4Y Curncy,,,0,NO,2,,NOK4Y=,NOKFWD=,TR,4Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3197,IMM,0,1,30/360,NKS60016 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK4YIM1=YIN,NOKIMM1=YIN,YIN,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3198,IMM,0,1,30/360,NKS60116 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK4YIM2=YIN,NOKIMM2=YIN,YIN,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3199,IRS,0,1,30/360,NKSW4 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK4YSPT=YIN,NOKSPT=YIN,YIN,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3200,FXFWD,0,,,NOK5M Curncy,,,0,NO,2,,NOK5M=,NOKFWD=,TR,5M,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3201,FXFWD,1,,,NOK5Y Curncy,,,0,NO,2,,NOK5Y=,NOKFWD=,TR,5Y,NOK,back_eom,NO,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
3202,IMM,1,1,30/360,NKS60020 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK5YIM1=YIN,NOKIMM1=YIN,YIN,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3203,IMM,1,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOK5YIM2=YIN,NOKIMM2=YIN,YIN,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3204,IRS,1,1,30/360,NKSW5 Curncy,OINOK6MD=,,0.75,NO,2,2,NOK5YSPT=YIN,NOKSPT=YIN,YIN,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,0,NOK-NIBOR-NIBR,,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3205,FRA,0,,Act/360,NKF60001 Curncy,OINOK6MD=,,0,NO,2,,NOK6F1=,NOKIMMFRA=,TR,6F1,NOK,back_eom,,NO,2022-05-12 12:47:16,,0,,,0,NOK-NIBOR-NIBR_6M,0,1,NO
